"osm_id","date_time","link_dir","speed_kmph","n_time","n_day","stores","n_month","highway","road_lt_m","bus_stop"
176665188,"2018-01-22 08:15:00",1,17,"08:15","MONDAY   ","OPENING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 08:15:00",1,14,"08:15","MONDAY   ","OPENING","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 08:30:00",1,26,"08:30","MONDAY   ","OPENING","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 08:15:00",1,35,"08:15","MONDAY   ","OPENING","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 08:30:00",1,17,"08:30","MONDAY   ","OPENING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 08:30:00",1,25,"08:30","MONDAY   ","OPENING","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 08:45:00",1,14,"08:45","MONDAY   ","OPENING","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 08:30:00",1,24,"08:30","MONDAY   ","OPENING","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 08:45:00",1,21,"08:45","MONDAY   ","OPENING","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 08:45:00",1,20,"08:45","MONDAY   ","OPENING","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 08:45:00",1,25,"08:45","MONDAY   ","OPENING","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 09:00:00",1,16,"09:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 09:00:00",1,21,"09:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 09:00:00",1,10,"09:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
176665188,"2018-01-22 09:15:00",1,16,"09:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 09:00:00",1,17,"09:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 09:15:00",1,16,"09:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 09:15:00",1,22,"09:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 09:15:00",1,18,"09:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 09:30:00",1,21,"09:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 09:30:00",1,18,"09:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 09:30:00",1,15,"09:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 09:45:00",1,20,"09:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 09:30:00",1,20,"09:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 09:45:00",1,16,"09:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 09:45:00",1,34,"09:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 10:00:00",1,51,"10:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 09:45:00",1,21,"09:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 10:00:00",1,14,"10:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 10:00:00",1,21,"10:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 10:15:00",1,24,"10:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 10:00:00",1,15,"10:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 10:15:00",1,24,"10:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 10:15:00",1,18,"10:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 10:30:00",1,29,"10:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 10:15:00",1,10,"10:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 10:30:00",1,21,"10:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 10:30:00",1,21,"10:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 10:45:00",1,29,"10:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 10:30:00",1,22,"10:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 10:45:00",1,18,"10:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 10:45:00",1,37,"10:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 11:00:00",1,32,"11:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 10:45:00",1,28,"10:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 11:00:00",1,30,"11:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 11:15:00",1,20,"11:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 11:00:00",1,18,"11:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 11:00:00",1,24,"11:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 11:15:00",1,20,"11:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 11:15:00",1,22,"11:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 11:30:00",1,21,"11:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 11:30:00",1,26,"11:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 11:30:00",1,32,"11:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 11:15:00",1,37,"11:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 12:00:00",1,20,"12:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 11:30:00",1,35,"11:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 11:45:00",1,18,"11:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 11:45:00",1,31,"11:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 11:45:00",1,21,"11:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 11:45:00",1,22,"11:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 12:00:00",1,21,"12:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 12:00:00",1,22,"12:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 12:45:00",1,27,"12:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 12:15:00",1,22,"12:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 12:30:00",1,28,"12:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 12:30:00",1,24,"12:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 12:00:00",1,34,"12:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 12:15:00",1,30,"12:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 12:15:00",1,27,"12:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 12:15:00",1,39,"12:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 12:30:00",1,23,"12:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 12:30:00",1,34,"12:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 12:45:00",1,31,"12:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 12:45:00",1,23,"12:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 12:45:00",1,17,"12:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 13:00:00",1,28,"13:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 13:00:00",1,24,"13:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 13:00:00",1,30,"13:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 13:00:00",1,34,"13:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 13:15:00",1,31,"13:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 13:15:00",1,26,"13:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 13:15:00",1,29,"13:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 13:15:00",1,25,"13:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 13:30:00",1,31,"13:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 13:30:00",1,23,"13:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
13769164,"2018-01-22 13:45:00",1,31,"13:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 13:30:00",1,36,"13:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 13:30:00",1,24,"13:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 13:45:00",1,11,"13:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 14:00:00",1,30,"14:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 13:45:00",1,28,"13:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 13:45:00",1,24,"13:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 14:15:00",1,25,"14:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 14:00:00",1,28,"14:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 14:15:00",1,27,"14:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 14:15:00",1,18,"14:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 14:00:00",1,23,"14:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 14:00:00",1,34,"14:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 14:15:00",1,24,"14:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 14:30:00",1,21,"14:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 14:30:00",1,25,"14:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 14:30:00",1,31,"14:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 14:30:00",1,23,"14:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 14:45:00",1,36,"14:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 14:45:00",1,34,"14:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 14:45:00",1,25,"14:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 14:45:00",1,19,"14:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 15:30:00",1,24,"15:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 15:00:00",1,31,"15:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 15:00:00",1,33,"15:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 15:15:00",1,27,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 15:15:00",1,31,"15:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 15:00:00",1,28,"15:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 15:15:00",1,16,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 15:15:00",1,26,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 15:30:00",1,11,"15:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 15:30:00",1,28,"15:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 15:30:00",1,38,"15:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 15:45:00",1,10,"15:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 15:45:00",1,22,"15:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
13769164,"2018-01-22 16:00:00",1,22,"16:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 15:45:00",1,21,"15:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 15:45:00",1,33,"15:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 16:00:00",1,27,"16:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 16:00:00",1,25,"16:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 16:15:00",1,28,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 16:15:00",1,22,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 16:15:00",1,22,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 16:00:00",1,27,"16:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 16:30:00",1,29,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 16:15:00",1,32,"16:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 16:30:00",1,27,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 16:30:00",1,31,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 17:00:00",1,22,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 16:30:00",1,33,"16:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 16:45:00",1,22,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 16:45:00",1,29,"16:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 16:45:00",1,21,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 16:45:00",1,26,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 17:00:00",1,17,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 17:00:00",1,26,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
176665188,"2018-01-22 17:15:00",1,27,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 17:15:00",1,32,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 17:15:00",1,27,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 17:00:00",1,34,"17:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 17:30:00",1,24,"17:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 17:15:00",1,37,"17:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 17:30:00",1,25,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 17:30:00",1,24,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 17:30:00",1,28,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 17:45:00",1,27,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 17:45:00",1,21,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 17:45:00",1,26,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 18:15:00",1,22,"18:15","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 17:45:00",1,32,"17:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 18:00:00",1,19,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 18:00:00",1,21,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 18:00:00",1,32,"18:00","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 18:15:00",1,39,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 18:00:00",1,24,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 18:15:00",1,19,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 18:15:00",1,20,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 18:45:00",1,27,"18:45","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 18:30:00",1,28,"18:30","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 18:30:00",1,19,"18:30","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 18:30:00",1,22,"18:30","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 19:00:00",1,27,"19:00","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 18:45:00",1,36,"18:45","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 19:00:00",1,29,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 19:00:00",1,18,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
176665188,"2018-01-22 18:45:00",1,23,"18:45","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 19:00:00",1,27,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 19:15:00",1,24,"19:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 19:15:00",1,23,"19:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 19:15:00",1,24,"19:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 19:15:00",1,35,"19:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 19:30:00",1,27,"19:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 19:30:00",1,21,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 19:30:00",1,30,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 19:30:00",1,23,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 19:45:00",1,29,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 19:45:00",1,35,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 19:45:00",1,34,"19:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 19:45:00",1,28,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 20:00:00",1,32,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 20:00:00",1,27,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 20:00:00",1,35,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 20:15:00",1,30,"20:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 20:00:00",1,26,"20:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 20:15:00",1,29,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 20:15:00",1,26,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 20:15:00",1,27,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 20:30:00",1,28,"20:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 20:30:00",1,18,"20:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 20:30:00",1,23,"20:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 21:00:00",1,29,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 20:30:00",1,29,"20:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 20:45:00",1,16,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 20:45:00",1,21,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 20:45:00",1,29,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 20:45:00",1,22,"20:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 21:00:00",1,26,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 21:00:00",1,29,"21:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 21:00:00",1,16,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 21:15:00",1,20,"21:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 21:15:00",1,21,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-22 21:15:00",1,12,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 21:15:00",1,27,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 21:30:00",1,29,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 21:30:00",1,21,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
13769164,"2018-01-22 21:45:00",1,23,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 21:30:00",1,12,"21:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 21:30:00",1,11,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
176665188,"2018-01-22 21:45:00",1,18,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-22 21:45:00",1,23,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 21:45:00",1,16,"21:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 22:00:00",1,33,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 22:00:00",1,42,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 22:00:00",1,28,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 22:00:00",1,35,"22:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 22:15:00",1,23,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 22:15:00",1,30,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-22 22:15:00",1,40,"22:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 22:15:00",1,30,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 22:30:00",1,34,"22:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-22 22:30:00",1,24,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 22:30:00",1,28,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 22:30:00",1,31,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-22 22:45:00",1,33,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-22 22:45:00",1,39,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-22 23:00:00",1,21,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-22 22:45:00",1,34,"22:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-22 22:45:00",1,33,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-22 23:15:00",1,33,"23:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-22 23:00:00",1,38,"23:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-22 23:15:00",1,16,"23:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
174019380,"2018-01-22 23:00:00",1,25,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-22 23:00:00",1,33,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
